Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff
Logistic Lasso0.0,10:15,20,0.8812849162011173,0.023428744931672598,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8792782810919991,0.5431085417168234,0.6685089822162193,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.9780485200243876
Logistic Lasso1.0,10:15,20,0.8363128491620111,0.020150490275834005,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8747210101989513,0.3094281434556295,0.45413808765054214,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,3.959813635038228e-05
Logistic Lasso1.0,10:15,20,0.8578212290502792,0.02048649893665799,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8564807105145643,0.43525700914960613,0.5748649312906773,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,6.562662125777415e-05
Logistic Lasso1.0,10:15,20,0.875418994413408,0.01610450872111683,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8727510952264957,0.5159574017618557,0.6470237973076699,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.00014765043063131068
Logistic Lasso2.0,10:15,20,0.8840782122905028,0.01791850998879288,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8791666558079602,0.5560229184788954,0.6791292863820335,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.0002909585728008644
Logistic Lasso5.0,10:15,20,0.8921787709497206,0.018197203882572437,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8829387959772188,0.5942115127954024,0.7078637655249401,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.0003388625981275143
Logistic Lasso10.0,10:15,20,0.8921787709497206,0.017408308883668025,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8768613725332649,0.6007044800658088,0.7103025537450491,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.00046299650723483326
Logistic Lasso20.0,10:15,20,0.8924581005586593,0.017388127930151872,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8771329413426535,0.6018779858887048,0.7111449712962125,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.0006186751223477643
Logistic Lasso50.0,10:15,20,0.8935754189944133,0.01661717733825235,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8796517311768314,0.6055067699522715,0.7145044691864312,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.0007639776877061483
Logistic Lasso100.0,10:15,20,0.8930167597765362,0.018467468911805132,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8740016336043324,0.6054192124645781,0.7129364128125184,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.0010448000464523882
Logistic Lasso500.0,10:15,20,0.8972067039106145,0.019304081053822336,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898877,0.2229050279329609,0.8692710410468212,0.6318146413689497,0.7302852699906358,Flase,False,3961045,2113.4987579840213,0.000533571004112304,0.0021047168808113912,2115198030,4451893,0.001658792061185874
