Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff,C,id
Logistic Lasso5.0,15:15,20,0.8905027932960893,0.028011063992674144,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.2189944134078212,0.8947461059552217,0.5707330079495269,0.6926620024166562,False,False,637812,843.9686013116838,0.0013232247140406324,0.002086017339569917,340591608,710480,0.001669692636701724,0.2,Logistic Lasso5.015:15FalseFalse
Logistic Lasso2.0,3:10,20,0.8818435754189945,0.01921292322795268,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21423220973782767,0.21564245810055865,0.7984187763045537,0.6197781969762494,0.6922732206592557,False,False,4803080,2448.4930059120043,0.0005097756035527211,0.002239336344696922,2564844720,5743550,6.945543276397645e-05,0.5,Logistic Lasso2.03:10FalseFalse
Logistic Lasso5.0,12:12,20,0.8868715083798883,0.0174776426938108,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21198501872659176,0.2223463687150838,0.8762581504450508,0.5758106768682436,0.6907912636659989,False,False,646997,850.9430063171094,0.0013152194002709586,0.002085497863859061,345496398,720532,0.001530146198514058,0.2,Logistic Lasso5.012:12FalseFalse
Logistic Lasso0.3,10:15,20,0.8689189189189189,0.04123282784430367,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2833333333333333,0.2581081081081081,0.8559866522366522,0.6051190476190477,0.6906916407540651,True,False,3739872,2269.129568799455,0.000606739901472418,0.009457687466453542,415125792,3926130,1.5174316126327319e-05,3.333333333333333,Logistic Lasso0.310:15TrueFalse
Logistic Lasso0.3,10:10,20,0.8608108108108109,0.04380963534445224,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.8897384559884559,0.5852453102453102,0.6903258145363408,True,False,617884,921.1807640197444,0.0014908635990246461,0.009496899065167545,68585124,651346,4.7743589411604776e-05,3.333333333333333,Logistic Lasso0.310:10TrueFalse
Logistic Lasso5.0,3:5,20,0.8840782122905029,0.01834878759767037,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344566,0.2122905027932961,0.8037444062704073,0.6109977986549069,0.6893157412131574,False,False,1681122,1541.6121431799893,0.0009170138414582578,0.002413758250369859,897719148,2166877,0.00025155818554512997,0.2,Logistic Lasso5.03:5FalseFalse
Logistic Lasso5.0,3:12,20,0.8877094972067042,0.01549209455180118,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423226,0.21480446927374292,0.8356350426941361,0.5921128588368391,0.6892519022813945,False,False,6229972,2758.705856012925,0.00044281191889994446,0.002208384890006335,3326805048,7346866,0.0001400006292163111,0.2,Logistic Lasso5.03:12FalseFalse
Logistic Lasso2.0,3:5,20,0.8821229050279328,0.020057344213425952,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344566,0.2122905027932961,0.793395469601671,0.6115956734977603,0.6856673024177687,False,False,1681122,1541.6121431799893,0.0009170138414582578,0.002413758250369859,897719148,2166877,0.00016316483872080669,0.5,Logistic Lasso2.03:5FalseFalse
Logistic Lasso1.0,3:5,20,0.8837988826815641,0.020647730293381367,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344566,0.2122905027932961,0.8054491468809992,0.6024002969121691,0.6855693656695339,False,False,1681122,1541.6121431799893,0.0009170138414582578,0.002413758250369859,897719148,2166877,0.00011596421913460176,1.0,Logistic Lasso1.03:5FalseFalse
Logistic,15:15,20,0.8472972972972974,0.06060023601291532,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.2905405405405405,0.8442261904761905,0.6058956321456321,0.6855570074919919,True,False,675859,959.8083141961212,0.0014201309950686773,0.009383640697272684,75020349,703964,0.9517445206766499,0.0,Logistic15:15TrueFalse
Logistic Lasso5.0,5:10,20,0.883240223463687,0.023162472001818857,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2115168539325843,0.22374301675977654,0.8627008908759383,0.5716729621140255,0.6841267107145574,False,False,3670759,2071.7837725013683,0.0005644020139980228,0.002163061822278552,1960185306,4240002,0.00022127576340478906,0.2,Logistic Lasso5.05:10FalseFalse
Logistic,8:10,20,0.8944134078212291,0.02349691714504256,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21863295880149813,0.2025139664804469,0.8708297081774848,0.5660347431809465,0.68376052284553,False,False,1889467,1468.9346479677026,0.0007774333438835942,0.002123610790431003,1008975378,2142671,1.0048737289404897,0.0,Logistic8:10FalseFalse
Logistic,1:3,20,0.85,0.050182282777370656,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277927927927928,0.27432432432432435,0.8119408369408371,0.6036803474303474,0.6815422817076134,True,False,798794,4782.898179974146,0.00598764910599497,0.01521195228834495,88666134,1348785,0.8104807998057071,0.0,Logistic1:3TrueFalse
Logistic Lasso2.0,8:8,20,0.8918994413407821,0.032202960724783763,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21769662921348315,0.20530726256983245,0.8689709532121561,0.5689537364365382,0.6813898933842537,False,False,625530,852.7971622842093,0.0013633193648333562,0.0021588883637911013,334033020,721140,0.0014091250619474686,0.5,Logistic Lasso2.08:8FalseFalse
Logistic Lasso2.0,5:10,20,0.8807262569832401,0.023851215836166367,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2115168539325843,0.22374301675977654,0.8551204495180809,0.570279992341569,0.6804328822230497,False,False,3670759,2071.7837725013683,0.0005644020139980228,0.002163061822278552,1960185306,4240002,0.00014392118905109269,0.5,Logistic Lasso2.05:10FalseFalse
Logistic,4:6,20,0.8863128491620111,0.02284875223301126,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2150749063670412,0.21312849162011172,0.8515147517796112,0.5680802544281229,0.6786604453330243,False,False,1795104,1489.620421449706,0.0008298240221456284,0.0022397886462580635,958585536,2147029,1.0056054412446298,0.0,Logistic4:6FalseFalse
Logistic,4:7,20,0.8499999999999999,0.06249908691809286,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2743243243243243,0.2851351351351352,0.8785497835497835,0.5754324148074148,0.6765184009840086,True,False,2504443,1990.7526214977088,0.0007948883729826189,0.009999490167335872,277993173,2779790,0.9559132110413372,0.0,Logistic4:7TrueFalse
Logistic Lasso1.0,6:6,20,0.885754189944134,0.02237951452397127,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.21899441340782128,0.8901447400748277,0.5484857806336076,0.6760233099650621,False,False,614161,860.5277450495132,0.001401143584580449,0.0022253098159483575,327961974,729817,0.00042553988286459085,1.0,Logistic Lasso1.06:6FalseFalse
Logistic Lasso5.0,4:7,20,0.8784916201117318,0.023228066760318272,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8154687824180703,0.5811078575447398,0.6760067002611947,False,False,2409663,1727.2776267873096,0.0007168129430494262,0.0022506775975873828,1286760042,2896082,0.0002462792514969936,0.2,Logistic Lasso5.04:7FalseFalse
Logistic,5:5,20,0.8879888268156424,0.02562991867306968,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2140449438202247,0.2162011173184358,0.9034435275716742,0.5456475679452495,0.6757764162936782,False,False,599962,858.6716485362724,0.0014312100575307645,0.0022383127960151584,320379708,717110,1.0131862517959471,0.0,Logistic5:5FalseFalse
Logistic Lasso2.0,8:10,20,0.8921787709497206,0.017045973522226098,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21863295880149813,0.2025139664804469,0.852941679714285,0.5622780945010557,0.6757754861675329,False,False,1889467,1468.9346479677026,0.0007774333438835942,0.002123610790431003,1008975378,2142671,0.0005456829889063953,0.5,Logistic Lasso2.08:10FalseFalse
Logistic Lasso2.0,6:6,20,0.8837988826815643,0.021096321327932058,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.21899441340782128,0.8576524129064488,0.5615947933261074,0.6757021513432002,False,False,614161,860.5277450495132,0.001401143584580449,0.0022253098159483575,327961974,729817,0.0010898608019721213,0.5,Logistic Lasso2.06:6FalseFalse
Logistic Lasso2.0,12:12,20,0.8837988826815643,0.017807125643027055,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21198501872659176,0.2223463687150838,0.8833140355102358,0.5539587330533999,0.6755498027400516,False,False,646997,850.9430063171094,0.0013152194002709586,0.002085497863859061,345496398,720532,0.0015575806379318606,0.5,Logistic Lasso2.012:12FalseFalse
Logistic Lasso1.0,3:10,20,0.8782122905027933,0.01709168552042275,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21423220973782767,0.21564245810055865,0.799493294251926,0.5911338085546092,0.6753216116274364,False,False,4803080,2448.4930059120043,0.0005097756035527211,0.002239336344696922,2564844720,5743550,4.348251538596068e-05,1.0,Logistic Lasso1.03:10FalseFalse
Logistic Lasso1.0,3:12,20,0.8793296089385476,0.018393382830340026,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423226,0.21480446927374292,0.7959736989705609,0.5913918361827668,0.6750988880043383,False,False,6229972,2758.705856012925,0.00044281191889994446,0.002208384890006335,3326805048,7346866,3.288136768511961e-05,1.0,Logistic Lasso1.03:12FalseFalse
Logistic,3:5,20,0.8860335195530726,0.024184202035657392,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344566,0.2122905027932961,0.8602930177237074,0.5622090382328359,0.6743524078576429,False,False,1681122,1541.6121431799893,0.0009170138414582578,0.002413758250369859,897719148,2166877,0.9817472497534384,0.0,Logistic3:5FalseFalse
Logistic,8:10,20,0.854054054054054,0.04473769015472121,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765766,0.2783783783783784,0.8503553391053391,0.5707110944610945,0.6734786012920687,True,False,1903287,1581.3117972114167,0.0008308320275457232,0.009551342464875736,211264857,2017863,0.9959354001787434,0.0,Logistic8:10TrueFalse
Logistic,10:15,20,0.8608108108108107,0.0322913598522933,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2833333333333333,0.2581081081081081,0.8540043290043291,0.5794841269841269,0.6730127744931217,True,False,3739872,2269.129568799455,0.000606739901472418,0.009457687466453542,415125792,3926130,1.0110360728923342,0.0,Logistic10:15TrueFalse
Logistic Lasso2.0,3:12,20,0.8787709497206704,0.017497720405995346,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423226,0.21480446927374292,0.7963219189297551,0.5862398260113697,0.6715435957452311,False,False,6229972,2758.705856012925,0.00044281191889994446,0.002208384890006335,3326805048,7346866,5.096331091054663e-05,0.5,Logistic Lasso2.03:12FalseFalse
Logistic,3:12,20,0.8851955307262569,0.018484361180520336,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423226,0.21480446927374292,0.8573537584203763,0.5553043050807234,0.6713936012778158,False,False,6229972,2758.705856012925,0.00044281191889994446,0.002208384890006335,3326805048,7346866,0.9867362164709568,0.0,Logistic3:12FalseFalse
Logistic Lasso0.3,20:20,20,0.8621621621621622,0.06614723378659686,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2851351351351351,0.2527027027027028,0.8489087301587303,0.5895579420579421,0.6703770459846311,True,False,619590,887.2868758186385,0.0014320548682493885,0.009315547087299376,68774490,640672,6.0362497780790514e-05,3.333333333333333,Logistic Lasso0.320:20TrueFalse
Logistic,3:10,20,0.8863128491620111,0.021219859815987358,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21423220973782767,0.21564245810055865,0.8930705655270774,0.5422408705928937,0.6699214290042981,False,False,4803080,2448.4930059120043,0.0005097756035527211,0.002239336344696922,2564844720,5743550,0.9984347751859224,0.0,Logistic3:10FalseFalse
Logistic Lasso2.0,4:7,20,0.8754189944134078,0.024100172748740784,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8025428577904282,0.5774113032781676,0.6693538680652868,False,False,2409663,1727.2776267873096,0.0007168129430494262,0.0022506775975873828,1286760042,2896082,0.00016431758299812052,0.5,Logistic Lasso2.04:7FalseFalse
Logistic Lasso1.0,4:7,20,0.8770949720670391,0.0214920492309177,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8157246156653091,0.5714386966712636,0.6692974944093916,False,False,2409663,1727.2776267873096,0.0007168129430494262,0.0022506775975873828,1286760042,2896082,9.673551861816362e-05,1.0,Logistic Lasso1.04:7FalseFalse
Logistic Lasso2.0,15:15,20,0.8832402234636871,0.0257165347183998,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.2189944134078212,0.8893562741474839,0.5347239359633282,0.6647424257086196,False,False,637812,843.9686013116838,0.0013232247140406324,0.002086017339569917,340591608,710480,0.0016325343518152685,0.5,Logistic Lasso2.015:15FalseFalse
Logistic,1:5,20,0.8779329608938549,0.02031822915521601,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21376404494382026,0.21703910614525132,0.8096327027425172,0.5700885957829562,0.6640090668446934,False,False,1990823,3200.9239291179665,0.0016078395362711636,0.002879521673965033,1063099482,3061218,0.759751846346963,0.0,Logistic1:5FalseFalse
Logistic,4:7,20,0.8782122905027933,0.024325744197851662,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8479678656037963,0.5494759652279582,0.6634245355824367,False,False,2409663,1727.2776267873096,0.0007168129430494262,0.0022506775975873828,1286760042,2896082,1.0053937210307,0.0,Logistic4:7FalseFalse
Logistic Lasso1.0,10:10,20,0.8829608938547485,0.022587732820719585,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8911194287985499,0.5320116444571065,0.6630195091076857,False,False,616543,841.0124850440687,0.0013640775826569578,0.0021367692316019327,329233962,703497,0.0006446427905271812,1.0,Logistic Lasso1.010:10FalseFalse
Logistic Lasso1.0,5:10,20,0.8751396648044694,0.02604065167128236,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2115168539325843,0.22374301675977654,0.8460553076354012,0.5505584098994655,0.6624294886812623,False,False,3670759,2071.7837725013683,0.0005644020139980228,0.002163061822278552,1960185306,4240002,7.992897381713156e-05,1.0,Logistic Lasso1.05:10FalseFalse
Logistic,1:6,20,0.8776536312849161,0.02282312649811785,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2140449438202247,0.21620111731843572,0.8161575521370175,0.5565855189411951,0.660004482544099,False,False,2598385,3334.9869564962323,0.0012834845323138149,0.0027376642098755678,1387537590,3798612,0.7634263975507863,0.0,Logistic1:6FalseFalse
Logistic Lasso0.3,12:12,20,0.8405405405405405,0.047509177922289036,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2702702702702703,0.2972972972972973,0.8889682539682541,0.5388665256312315,0.6586413762536054,True,False,669413,960.0348951991276,0.0014341443850046651,0.009436302826183214,74304843,701163,4.9446305942669176e-05,3.333333333333333,Logistic Lasso0.312:12TrueFalse
Logistic,5:10,20,0.8754189944134078,0.017318435754189943,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2115168539325843,0.22374301675977654,0.8577206813038595,0.5367309681124758,0.6564158111064977,False,False,3670759,2071.7837725013683,0.0005644020139980228,0.002163061822278552,1960185306,4240002,1.0332459581247366,0.0,Logistic5:10FalseFalse
Logistic,8:8,20,0.8868715083798883,0.02655101033732801,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21769662921348315,0.20530726256983245,0.8792236391246687,0.5278011181540688,0.6560642109696488,False,False,625530,852.7971622842093,0.0013633193648333562,0.0021588883637911013,334033020,721140,1.0122222755103671,0.0,Logistic8:8FalseFalse
Logistic Lasso2.0,1:3,20,0.822972972972973,0.05950551042244325,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277927927927928,0.27432432432432435,0.7289399489399492,0.6097777222777221,0.6550370493799285,True,False,798794,4782.898179974146,0.00598764910599497,0.01521195228834495,88666134,1348785,9.013587983885707e-05,0.5,Logistic Lasso2.01:3TrueFalse
Logistic,1:3,20,0.8740223463687149,0.019551077312399003,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2150749063670412,0.2131284916201117,0.7836853530597058,0.5689427005323436,0.6535341928087943,False,False,831570,2978.4677268689684,0.003581740234579132,0.003718454767141203,444058380,1651211,0.7435726998328464,0.0,Logistic1:3FalseFalse
Logistic,10:10,20,0.8807262569832404,0.017243937803408545,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8968066027651573,0.5162701587816294,0.6522916500088508,False,False,616543,841.0124850440687,0.0013640775826569578,0.0021367692316019327,329233962,703497,1.0469434410900782,0.0,Logistic10:10FalseFalse
Logistic Lasso1.0,10:15,20,0.8863128491620111,0.028004099357942864,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2178838951310861,0.20474860335195533,0.8819108188834093,0.5222110455305361,0.6515489152406695,False,False,3868863,2087.948754160408,0.0005396801991076986,0.0021002623615320494,2065972842,4339085,0.0001639370533409945,1.0,Logistic Lasso1.010:15FalseFalse
Logistic,10:10,20,0.8445945945945945,0.0591360986136245,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.8725992063492065,0.5473036685536685,0.65122089425882,True,False,617884,921.1807640197444,0.0014908635990246461,0.009496899065167545,68585124,651346,1.024584226165429,0.0,Logistic10:10TrueFalse
Logistic,12:12,20,0.8283783783783785,0.05076118911079176,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2702702702702703,0.2972972972972973,0.8337409812409812,0.5542631714690538,0.6466849125246958,True,False,669413,960.0348951991276,0.0014341443850046651,0.009436302826183214,74304843,701163,0.9481392652966106,0.0,Logistic12:12TrueFalse
Logistic,6:6,20,0.8787709497206704,0.024612727119453275,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.21899441340782128,0.8887829215131846,0.5143730370704247,0.6463139461716756,False,False,614161,860.5277450495132,0.001401143584580449,0.0022253098159483575,327961974,729817,1.010127881776928,0.0,Logistic6:6FalseFalse
Logistic,1:2,20,0.8645251396648044,0.02690134117913159,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820226,0.22039106145251397,0.7617562498016655,0.5647633103424816,0.6428233925220745,False,False,329498,2917.4697941881077,0.00885428680656061,0.005509538821091206,175951932,969414,0.7232046931999587,0.0,Logistic1:2FalseFalse
Logistic,1:4,20,0.8734636871508381,0.01993051504397007,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.2159217877094972,0.8260195803357149,0.5320244470635854,0.6424095239805262,False,False,1357946,3047.9130565027613,0.002244502400318393,0.003168607406192138,725143164,2297694,0.7578659239763584,0.0,Logistic1:4FalseFalse
Logistic Lasso5.0,20:20,20,0.8756983240223464,0.02028748470158372,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2121722846441948,0.22178770949720672,0.8792200839809935,0.5118663016441708,0.6416188745930309,False,False,663710,853.7253656768083,0.0012862927568920285,0.0020523493604247198,354421140,727396,0.0017585240541802894,0.2,Logistic Lasso5.020:20FalseFalse
Logistic,12:12,20,0.8759776536312851,0.024833643319433385,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21198501872659176,0.2223463687150838,0.8929446775162887,0.5058388787814649,0.6414013530402849,False,False,646997,850.9430063171094,0.0013152194002709586,0.002085497863859061,345496398,720532,1.0066546676414263,0.0,Logistic12:12FalseFalse
Logistic Lasso1.0,12:12,20,0.8751396648044694,0.0179533116918675,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21198501872659176,0.2223463687150838,0.8861728368885119,0.5059265449750698,0.6398002308630544,False,False,646997,850.9430063171094,0.0013152194002709586,0.002085497863859061,345496398,720532,0.0005941294936452564,1.0,Logistic Lasso1.012:12FalseFalse
Logistic Lasso1.0,8:8,20,0.8812849162011173,0.030897188339849564,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21769662921348315,0.20530726256983245,0.8617731458428054,0.5115579284001798,0.6354557413302893,False,False,625530,852.7971622842093,0.0013633193648333562,0.0021588883637911013,334033020,721140,0.0006094032260642975,1.0,Logistic Lasso1.08:8FalseFalse
Logistic Lasso5.0,1:5,20,0.8466480446927374,0.028784506216602727,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21376404494382026,0.21703910614525132,0.6572420938251364,0.6209675913332183,0.6344494162215839,False,False,1990823,3200.9239291179665,0.0016078395362711636,0.002879521673965033,1063099482,3061218,0.0001734709715529708,0.2,Logistic Lasso5.01:5FalseFalse
Logistic Lasso2.0,1:5,20,0.8441340782122906,0.028038905232021467,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21376404494382026,0.21703910614525132,0.6527243816471582,0.6183574244921985,0.6297589999681511,False,False,1990823,3200.9239291179665,0.0016078395362711636,0.002879521673965033,1063099482,3061218,0.00011216466757717788,0.5,Logistic Lasso2.01:5FalseFalse
Logistic Lasso1.0,8:10,20,0.8810055865921788,0.01999500577449528,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21863295880149813,0.2025139664804469,0.8518378750692716,0.4977985259520651,0.6253795362574832,False,False,1889467,1468.9346479677026,0.0007774333438835942,0.002123610790431003,1008975378,2142671,0.00026795916520373206,1.0,Logistic Lasso1.08:10FalseFalse
Logistic Lasso1.0,1:3,20,0.8094594594594593,0.06365711196385881,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277927927927928,0.27432432432432435,0.7094726107226108,0.5822145909645909,0.6253792841145781,True,False,798794,4782.898179974146,0.00598764910599497,0.01521195228834495,88666134,1348785,6.985530687511423e-05,1.0,Logistic Lasso1.01:3TrueFalse
Logistic Lasso1.0,1:5,20,0.8446927374301676,0.02879128207089412,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21376404494382026,0.21703910614525132,0.6574116588588578,0.6068193389691561,0.6249394420743514,False,False,1990823,3200.9239291179665,0.0016078395362711636,0.002879521673965033,1063099482,3061218,9.48100358494954e-05,1.0,Logistic Lasso1.01:5FalseFalse
Logistic Lasso0.3,3:5,20,0.8692737430167599,0.02463174043022189,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344566,0.2122905027932961,0.8073783761630191,0.5138918684077302,0.6235212027930433,False,False,1681122,1541.6121431799893,0.0009170138414582578,0.002413758250369859,897719148,2166877,5.261367110774828e-05,3.333333333333333,Logistic Lasso0.33:5FalseFalse
Logistic Lasso5.0,1:6,20,0.8458100558659218,0.02628668235981807,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2140449438202247,0.21620111731843572,0.6589163182848998,0.5968432713903221,0.622700303681653,False,False,2598385,3334.9869564962323,0.0012834845323138149,0.0027376642098755678,1387537590,3798612,0.000139663675706256,0.2,Logistic Lasso5.01:6FalseFalse
Logistic Lasso0.3,1:3,20,0.8108108108108109,0.06675183262285661,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277927927927928,0.27432432432432435,0.7231782106782106,0.5663229825729826,0.6203910291186506,True,False,798794,4782.898179974146,0.00598764910599497,0.01521195228834495,88666134,1348785,5.383115045931742e-05,3.333333333333333,Logistic Lasso0.31:3TrueFalse
Logistic,1:1,20,0.8446927374301675,0.021535570131169152,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21235955056179776,0.22122905027932965,0.6681042280066836,0.5834000491979978,0.6200184823828945,False,False,16161,2516.1643428043412,0.15569360452969128,0.035258854777546256,8629974,304283,0.8571870552564816,0.0,Logistic1:1FalseFalse
Logistic Lasso1.0,1:4,20,0.8452513966480446,0.020685484448685613,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.2159217877094972,0.6566229674530544,0.5915218176027838,0.6199469295334279,False,False,1357946,3047.9130565027613,0.002244502400318393,0.003168607406192138,725143164,2297694,0.00013818664365151487,1.0,Logistic Lasso1.01:4FalseFalse
Logistic Lasso0.3,1:5,20,0.8469273743016761,0.02710504909655465,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21376404494382026,0.21703910614525132,0.6745454189337489,0.5745681900473315,0.6161886853734353,False,False,1990823,3200.9239291179665,0.0016078395362711636,0.002879521673965033,1063099482,3061218,7.283419972544018e-05,3.333333333333333,Logistic Lasso0.31:5FalseFalse
Logistic Lasso0.3,3:12,20,0.86536312849162,0.024216443353847195,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423226,0.21480446927374292,0.7956153969081601,0.5042967522127886,0.6140716205351585,False,False,6229972,2758.705856012925,0.00044281191889994446,0.002208384890006335,3326805048,7346866,1.4438267138279276e-05,3.333333333333333,Logistic Lasso0.33:12FalseFalse
Logistic Lasso2.0,1:3,20,0.8391061452513966,0.02659358711823889,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2150749063670412,0.2131284916201117,0.6302112822104893,0.6080538460104281,0.6124429530269324,False,False,831570,2978.4677268689684,0.003581740234579132,0.003718454767141203,444058380,1651211,0.00025091092752263787,0.5,Logistic Lasso2.01:3FalseFalse
Logistic Lasso5.0,1:4,20,0.8446927374301675,0.022178137699753298,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.2159217877094972,0.6631859212886947,0.5703642717094858,0.6115343540664527,False,False,1357946,3047.9130565027613,0.002244502400318393,0.003168607406192138,725143164,2297694,0.0002264449396367749,0.2,Logistic Lasso5.01:4FalseFalse
Logistic,15:15,20,0.8720670391061451,0.024408996955255263,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.2189944134078212,0.9107109099620712,0.4641119184086701,0.6110477966546073,False,False,637812,843.9686013116838,0.0013232247140406324,0.002086017339569917,340591608,710480,1.0265600208211825,0.0,Logistic15:15FalseFalse
Logistic Lasso0.3,1:3,20,0.8441340782122906,0.02637557907064329,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2150749063670412,0.2131284916201117,0.6543624778491919,0.5828628454173959,0.6108047245111636,False,False,831570,2978.4677268689684,0.003581740234579132,0.003718454767141203,444058380,1651211,0.00017412845581249933,3.333333333333333,Logistic Lasso0.31:3FalseFalse
Logistic Lasso1.0,1:6,20,0.8402234636871508,0.02739139815001399,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2140449438202247,0.21620111731843572,0.6454614205068927,0.5870217905534854,0.6103176622992132,False,False,2598385,3334.9869564962323,0.0012834845323138149,0.0027376642098755678,1387537590,3798612,7.423842117315179e-05,1.0,Logistic Lasso1.01:6FalseFalse
Logistic Lasso1.0,1:3,20,0.8388268156424582,0.02487602292044372,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2150749063670412,0.2131284916201117,0.6272813044656659,0.6026638789065477,0.6096321157955371,False,False,831570,2978.4677268689684,0.003581740234579132,0.003718454767141203,444058380,1651211,0.00021898336880839852,1.0,Logistic Lasso1.01:3FalseFalse
