Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff
Logistic Lasso0.0,3:5,20,0.8405405405405407,0.05191722354675283,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8425793650793653,0.5228499278499278,0.6258218316770947,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,1.0365348499953528
Logistic Lasso1.0,3:5,20,0.8554054054054052,0.06468161050688821,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.753646214896215,0.6929310966810968,0.7114341671475202,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,2.2567859548337237e-05
Logistic Lasso1.0,3:5,20,0.8770270270270271,0.05301363579981901,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.7949981962481962,0.7300342712842713,0.7522930458288514,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,2.581457559055218e-05
Logistic Lasso1.0,3:5,20,0.8851351351351351,0.050472565937792174,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8067478354978354,0.7508676046176046,0.7688860542696859,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,3.007986921463849e-05
Logistic Lasso2.0,3:5,20,0.8891891891891891,0.04976203416087019,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8214094239094238,0.7486453823953825,0.7736797581802293,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,4.25574445925626e-05
Logistic Lasso5.0,3:5,20,0.8905405405405405,0.03673588437585996,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8454563492063493,0.7277146464646465,0.7729801314171686,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,0.00013989526476014408
Logistic Lasso10.0,3:5,20,0.8837837837837836,0.04366349843622571,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.833190836940837,0.7135479797979798,0.7595080065572393,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,0.00019324326561065636
Logistic Lasso20.0,3:5,20,0.8851351351351351,0.039049143991351065,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8405555555555555,0.7060876623376624,0.7569495610168985,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,0.0002764483218297728
Logistic Lasso50.0,3:5,20,0.8783783783783783,0.0431587011423549,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8358694083694083,0.6835876623376624,0.7426330428556501,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,0.0003300509670757529
Logistic Lasso100.0,3:5,20,0.8851351351351351,0.040876982330416686,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8491630591630592,0.7033098845598846,0.7556573083778966,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,0.0004417761955872673
Logistic Lasso500.0,3:5,20,0.8743243243243244,0.04702625038190627,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.26756756756756755,0.8366666666666667,0.6645977633477634,0.727482179413294,True,False,1570818,1641.29643879465,0.0010448673486009518,0.0105616573285011,174360798,1841539,0.001273667605031264
