Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff
Logistic Lasso0.0,6:6,20,0.8716216216216217,0.053969528507340166,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.8751154401154402,0.6697030747030748,0.74932674446593,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,1.01536804009182
Logistic Lasso1.0,6:6,20,0.9445945945945946,0.037716988478250967,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9175668775668775,0.8935300810300811,0.9027784562147193,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,2.985943975510351e-05
Logistic Lasso1.0,6:6,20,0.9472972972972974,0.03673588437585996,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9184759684759685,0.9019216894216895,0.9075923090285721,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,3.795830149689871e-05
Logistic Lasso1.0,6:6,20,0.9405405405405405,0.03482188845060845,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9173437673437673,0.8761341436341438,0.8928283399270747,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,6.0046106247249253e-05
Logistic Lasso2.0,6:6,20,0.9445945945945946,0.03469053419727956,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9189310689310689,0.8885361860361861,0.8992941884564442,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,8.573340510506432e-05
Logistic Lasso5.0,6:6,20,0.9445945945945947,0.03137347774660512,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9202988677988678,0.8932156732156733,0.9020751383691701,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,0.0002340489236694552
Logistic Lasso10.0,6:6,20,0.9472972972972974,0.030186902572552257,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9221303696303697,0.9052611277611277,0.9085908163093332,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,0.00031250153387532987
Logistic Lasso20.0,6:6,20,0.9445945945945947,0.030186902572552254,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9163944388944391,0.8969277944277945,0.9021273522371734,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,0.0004282579921040188
Logistic Lasso50.0,6:6,20,0.9378378378378379,0.03209281645145382,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.9079684204684206,0.8878368853368854,0.8929788555433047,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,0.000659361875140094
Logistic Lasso100.0,6:6,20,0.9337837837837839,0.03469053419727955,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.8959897047397047,0.874503552003552,0.8813828723903292,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,0.000835737086405856
Logistic Lasso500.0,6:6,20,0.908108108108108,0.04864864864864864,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2725225225225225,0.29054054054054057,0.8645161456190869,0.8257670107670109,0.8403112769385743,True,False,611197,946.0840343225331,0.0015479199575955593,0.009851308318087441,67842867,668341,0.0022165521100398072
