Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
svm,12:12,20,0.8709497206703911,0.029661595424487788,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704119,0.21312849162011172,0.86556627123867,0.4707532564752155,0.6071134739380568,Flase
logistic,12:12,20,0.8787709497206704,0.02793854692748602,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704119,0.21312849162011172,0.8839692522707396,0.5005861642267396,0.6372000977965953,Flase
logistic_lasso,12:12,20,0.8793296089385475,0.022720334533701397,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704119,0.21312849162011172,0.8744149217154951,0.512433386277211,0.6424509585705379,Flase
Naive Bayes,12:12,20,0.8625698324022346,0.018562287961828093,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704119,0.21312849162011172,0.6793269797018152,0.6619687294507159,0.6683276247437648,Flase
svm,13:13,20,0.8745810055865922,0.0259325613326975,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21217228464419477,0.22178770949720672,0.9133647179828193,0.4848475787504974,0.6275942488906829,Flase
logistic,13:13,20,0.8812849162011173,0.02349525676153732,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21217228464419477,0.22178770949720672,0.9176436470368696,0.514900172912844,0.6555206381909265,Flase
logistic_lasso,13:13,20,0.8821229050279328,0.02082083257383712,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21217228464419477,0.22178770949720672,0.903237360063447,0.5290162112541213,0.664752360672113,Flase
Naive Bayes,13:13,20,0.8756983240223463,0.01966250303952856,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21217228464419477,0.22178770949720672,0.7358527874633307,0.6881043061647953,0.7087984276865674,Flase
svm,14:14,20,0.8703910614525141,0.02280260517537268,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21919475655430715,0.20083798882681564,0.8664343269258972,0.42192860258901177,0.56240415430139,Flase
logistic,14:14,20,0.8804469273743016,0.023330293874660454,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21919475655430715,0.20083798882681564,0.879346986731729,0.47429312503280885,0.6117436595882823,Flase
logistic_lasso,14:14,20,0.866759776536313,0.026691694454533146,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21919475655430715,0.20083798882681564,0.8306236008143901,0.43199018410530166,0.5633822414891495,Flase
Naive Bayes,14:14,20,0.8650837988826815,0.029786282430286967,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21919475655430715,0.20083798882681564,0.6741711003641652,0.6511938329353393,0.6587985668530848,Flase
svm,15:15,20,0.8662011173184359,0.025075959009247292,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162012,0.9077022378841599,0.42940973723016107,0.573231645314243,Flase
logistic,15:15,20,0.8756983240223464,0.021410209101614362,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162012,0.9063044371841148,0.47815488037158904,0.619306868610034,Flase
logistic_lasso,15:15,20,0.8754189944134078,0.017763254855401825,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162012,0.8820464048027077,0.4913801195463403,0.626558127460753,Flase
Naive Bayes,15:15,20,0.8818435754189945,0.022848752233011246,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162012,0.7450526606457569,0.6906202653264945,0.7139080078878888,Flase
svm,16:16,20,0.8625698324022346,0.02405480462749831,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21292134831460677,0.2195530726256983,0.9048817739051733,0.42161886836114154,0.5678682167975672,Flase
logistic,16:16,20,0.8687150837988826,0.02380045631747575,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21292134831460677,0.2195530726256983,0.8918251246365676,0.463796090919371,0.6039669949123858,Flase
logistic_lasso,16:16,20,0.8656424581005586,0.020102030559019057,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21292134831460677,0.2195530726256983,0.8696590734069973,0.45682197872428365,0.5944029642952525,Flase
Naive Bayes,16:16,20,0.8762569832402235,0.021439343606130458,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21292134831460677,0.2195530726256983,0.7450178514278879,0.6790016553035587,0.706312013777502,Flase
svm,17:17,20,0.8558659217877095,0.0221781376997533,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21338951310861426,0.21815642458100556,0.9095020472303753,0.38317818113211644,0.5334413367007269,Flase
logistic,17:17,20,0.8695530726256984,0.02114619231429065,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21338951310861426,0.21815642458100556,0.9084417449483408,0.4505496712329425,0.5965780274657877,Flase
logistic_lasso,17:17,20,0.8667597765363129,0.0245603646196975,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21338951310861426,0.21815642458100556,0.8863341433913192,0.44987697011229094,0.5930692944141687,Flase
Naive Bayes,17:17,20,0.879050279329609,0.017243937803408542,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21338951310861426,0.21815642458100556,0.7582293654907015,0.6635091704725388,0.7047509058332941,Flase
svm,18:18,20,0.8516759776536313,0.02346867464949158,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21058052434456925,0.22653631284916204,0.9271256579995137,0.37590276705080117,0.5285727225563086,Flase
logistic,18:18,20,0.8639664804469275,0.017334197188938767,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21058052434456925,0.22653631284916204,0.9249728912504016,0.43631697799708535,0.5887681997554977,Flase
logistic_lasso,18:18,20,0.8594972067039107,0.015629983054232157,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21058052434456925,0.22653631284916204,0.8913055812436615,0.43622313181460176,0.5833373979997096,Flase
Naive Bayes,18:18,20,0.8826815642458101,0.022761507025098736,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21058052434456925,0.22653631284916204,0.7913404487009995,0.669516953079184,0.7197973930359425,Flase
svm,19:19,20,0.8460893854748605,0.02495118670121863,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162015,0.8832455148051123,0.3284214035407793,0.47388620721446745,Flase
logistic,19:19,20,0.8594972067039107,0.022573911352195344,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162015,0.8856990592826506,0.39896481462489347,0.5463858015698825,Flase
logistic_lasso,19:19,20,0.8608938547486034,0.022891398043070256,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162015,0.8423456268321997,0.44235105555076615,0.575966351204886,Flase
Naive Bayes,19:19,20,0.8801675977653632,0.01986777866154555,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162015,0.7514437969075913,0.6645246883857078,0.7023898855456239,Flase
svm,20:20,20,0.8536312849162012,0.03255598275828707,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344572,0.21229050279329612,0.9028459530665414,0.35029985072489633,0.49627078044932665,Flase
logistic,20:20,20,0.8662011173184357,0.026409576804857005,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344572,0.21229050279329612,0.9076171257363208,0.4144957483766503,0.5648116799239821,Flase
logistic_lasso,20:20,20,0.858659217877095,0.027030101460118312,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344572,0.21229050279329612,0.8308735641872671,0.42735496724076893,0.5592936828407917,Flase
