Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
Naive Bayes,8:8,20,0.7837837837837837,0.06995772489483669,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28198198198198193,0.2621621621621622,0.5609598285701227,0.8221538184038184,0.6551020826766462,True
svm,9:9,20,0.8445945945945945,0.07144291831289894,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2752252252252252,0.28243243243243243,0.8160912698412698,0.5779363691863691,0.6662583798995161,True
logistic,9:9,20,0.841891891891892,0.0716471142800625,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2752252252252252,0.28243243243243243,0.8102380952380951,0.5737697025197026,0.6605440941852303,True
logistic_lasso,9:9,20,0.9513513513513514,0.03879108133623601,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2752252252252252,0.28243243243243243,0.9214799089799091,0.91759324009324,0.9155733694123785,True
Naive Bayes,9:9,20,0.8000000000000002,0.06245524328806132,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2752252252252252,0.28243243243243243,0.6184486346986346,0.7975206737706737,0.6865230998750153,True
svm,10:10,20,0.85,0.05888853667432683,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28468468468468466,0.254054054054054,0.7847710622710623,0.6077292152292153,0.6596592528932009,True
logistic,10:10,20,0.85,0.06011615248523033,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28468468468468466,0.254054054054054,0.790128205128205,0.6005863580863581,0.654738617972566,True
logistic_lasso,10:10,20,0.9405405405405407,0.03585540313897729,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28468468468468466,0.254054054054054,0.9015290265290264,0.8635818348318349,0.8741942496974466,True
Naive Bayes,10:10,20,0.8040540540540541,0.05975051613360579,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28468468468468466,0.254054054054054,0.5904966112319052,0.8173686036186035,0.6693536654463428,True
svm,11:11,20,0.831081081081081,0.06722888088558243,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2711711711711712,0.29459459459459464,0.8583928571428571,0.5156394993894995,0.6280695439190863,True
logistic,11:11,20,0.835135135135135,0.0666970955635301,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2711711711711712,0.29459459459459464,0.878452380952381,0.520184953934954,0.6351314294020244,True
logistic_lasso,11:11,20,0.9324324324324325,0.055058239966117216,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2711711711711712,0.29459459459459464,0.9315140415140416,0.8366187978687979,0.871637900793911,True
Naive Bayes,11:11,20,0.8270270270270272,0.08857280869283213,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2711711711711712,0.29459459459459464,0.6762005647860911,0.8472854922854921,0.7345741705360581,True
svm,12:12,20,0.8378378378378379,0.06222088882822345,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2707207207207207,0.29594594594594603,0.8829166666666666,0.5285802432861255,0.6456450596187439,True
logistic,12:12,20,0.8364864864864865,0.061319196240748254,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2707207207207207,0.29594594594594603,0.8829166666666666,0.524413576619459,0.6424871648819017,True
