https://www.macrotrends.net/2015/fed-funds-rate-historical-chart,fed-funds-rate-historical-chart.csv
https://en.wikipedia.org/wiki/History_of_Federal_Open_Market_Committee_actions,WikipediaFF.txt
https://en.wikipedia.org/wiki/History_of_Federal_Open_Market_Committee_actions,WikipediaFFParsed.csv

