Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1
logistic_lasso,5:5,20,0.9147435897435896,0.025082048136556224,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2902597402597403,0.2942307692307692,0.872914439595268,0.8313244492432135,0.8481037225972072
Naive Bayes,5:5,20,0.8256410256410257,0.03680179511386494,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2902597402597403,0.2942307692307692,0.6878965830803139,0.7456655153777579,0.7106322001889285
svm,6:6,20,0.8820512820512821,0.02707527189992676,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2935064935064935,0.2846153846153846,0.8200903754925795,0.7611385859987119,0.7834497347402947
logistic,6:6,20,0.8756410256410257,0.028408358725846586,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2935064935064935,0.2846153846153846,0.8394449126008723,0.7082265729122137,0.7617326102408407
logistic_lasso,6:6,20,0.9160256410256411,0.025472200623468635,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2935064935064935,0.2846153846153846,0.8745278970647965,0.8316097591280659,0.848376836002612
Naive Bayes,6:6,20,0.8256410256410257,0.034257408245865095,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2935064935064935,0.2846153846153846,0.6711660639883243,0.7688422040816205,0.7127598908812052
svm,7:7,20,0.8839743589743589,0.031527775967584465,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2883116883116883,0.29999999999999993,0.8284120067363775,0.7822869867652475,0.8004984036757016
logistic,7:7,20,0.8807692307692309,0.0298197521784949,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2883116883116883,0.29999999999999993,0.8442096210649852,0.7447868037759342,0.7879864369912276
logistic_lasso,7:7,20,0.9224358974358975,0.030467268303374737,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2883116883116883,0.29999999999999993,0.895864490782969,0.8370444531314096,0.8626616364284592
Naive Bayes,7:7,20,0.8416666666666668,0.03721814965896098,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2883116883116883,0.29999999999999993,0.700059701021334,0.8344786095546965,0.7574254454169836
svm,8:8,20,0.8820512820512821,0.031560342628438896,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29415584415584417,0.2826923076923077,0.8312532608617209,0.744230828116873,0.7780800763908408
logistic,8:8,20,0.8730769230769232,0.03822577311762968,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29415584415584417,0.2826923076923077,0.8360406722396224,0.6990568773748443,0.7531520301835448
logistic_lasso,8:8,20,0.9070512820512819,0.02324546713393428,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29415584415584417,0.2826923076923077,0.877479572584129,0.7887396606200214,0.8255689828776814
Naive Bayes,8:8,20,0.8403846153846153,0.039821057667941924,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29415584415584417,0.2826923076923077,0.690620869702216,0.8116112618698063,0.7381505001703058
svm,9:9,20,0.8833333333333334,0.04402124285484461,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.30128205128205127,0.8639528637936671,0.7468683900975401,0.7934355920685152
logistic,9:9,20,0.8801282051282051,0.047153525465648695,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.30128205128205127,0.8764231601731602,0.7173691703580457,0.7807252832983722
logistic_lasso,9:9,20,0.9051282051282052,0.03228122644106199,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.30128205128205127,0.8908993304596162,0.7873609467686603,0.8314150395742004
Naive Bayes,9:9,20,0.8461538461538461,0.033185074629602025,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.30128205128205127,0.7152947986899599,0.819385039163158,0.7592254184176531
svm,10:10,20,0.8775641025641026,0.035914602122644725,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2902597402597403,0.2942307692307692,0.8262884832463857,0.7466992818500254,0.7779782110770338
logistic,10:10,20,0.8634615384615385,0.03957262649756577,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2902597402597403,0.2942307692307692,0.818107376541587,0.699841414518188,0.7471001150911377
logistic_lasso,10:10,20,0.9044871794871796,0.02345663392760512,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2902597402597403,0.2942307692307692,0.8512872285261738,0.8162114760081008,0.8293366335877874
Naive Bayes,10:10,20,0.8602564102564102,0.026554250227189723,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2902597402597403,0.2942307692307692,0.7190697419709059,0.8643090873974743,0.7811005802341485
