Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff
Logistic Lasso0.0,15:15,20,0.8635135135135137,0.04228239958692437,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.8248809523809524,0.6340057165057165,0.7092005070952438,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,1.0445357706259015
Logistic Lasso1.0,15:15,20,0.8891891891891891,0.05120890627431463,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.8811202686202687,0.7048606948606948,0.7662346361069272,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,4.811291353812246e-05
Logistic Lasso1.0,15:15,20,0.9310810810810812,0.04560685683969244,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9009566822066823,0.8373448773448773,0.8589001639641026,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,6.305281657333244e-05
Logistic Lasso1.0,15:15,20,0.933783783783784,0.03960635375608877,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.8904914529914529,0.8552236652236651,0.8671223285944649,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.00018088527760910144
Logistic Lasso2.0,15:15,20,0.9405405405405404,0.03879108133623601,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.8999465811965812,0.8726479076479077,0.8809318524039886,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.00018586524528750478
Logistic Lasso5.0,15:15,20,0.9500000000000002,0.041232827844303675,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.910972915972916,0.9013600288600289,0.9015983224148858,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.0003177540667058639
Logistic Lasso10.0,15:15,20,0.9513513513513514,0.03685995053239421,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9134530747030747,0.9088997113997113,0.9069161119238519,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.000423618540901599
Logistic Lasso20.0,15:15,20,0.9500000000000002,0.040337328531349456,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9119344544344544,0.9027489177489179,0.9033347477542524,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.0005456277490224805
Logistic Lasso50.0,15:15,20,0.9486486486486486,0.03812631345855644,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9127586302586301,0.8997727272727273,0.9014942919137965,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.0007529389841508513
Logistic Lasso100.0,15:15,20,0.9445945945945949,0.04228239958692437,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9126594239094239,0.87998556998557,0.890645555883172,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.001122179490886659
Logistic Lasso500.0,15:15,20,0.9243243243243244,0.04879856779802106,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9058658008658009,0.80995670995671,0.8475270083373798,True,False,622494,915.7439598490399,0.001471088813464933,0.009399634721324568,69096834,649485,0.0020434735113912745
