Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff
Logistic Lasso0.0,20:20,20,0.8445945945945947,0.06273240209964952,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.8473502886002887,0.5858522727272727,0.6741844198113547,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.9617246776947769
Logistic Lasso1.0,20:20,20,0.85,0.060720653888272906,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.8944444444444443,0.577738997113997,0.6718748258105843,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,5.604032556201699e-05
Logistic Lasso1.0,20:20,20,0.8837837837837839,0.04990860895302539,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.851408313908314,0.7450586219336219,0.7797775486766265,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,9.447636037156791e-05
Logistic Lasso1.0,20:20,20,0.9054054054054053,0.043996812421891095,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.8540093240093241,0.8263465007215007,0.8271066798449352,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.00020626360664972743
Logistic Lasso2.0,20:20,20,0.9054054054054056,0.047968214457564454,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.8543145743145744,0.8301939033189033,0.8286679810868799,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.0002654580343048946
Logistic Lasso5.0,20:20,20,0.9216216216216215,0.03999634753229391,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.9062849650349649,0.8270689033189033,0.8570719186207244,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.00034885836174470257
Logistic Lasso10.0,20:20,20,0.9202702702702702,0.042282399586924375,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.9103728216228216,0.8159677128427127,0.8520848198654768,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.0004487627117649475
Logistic Lasso20.0,20:20,20,0.927027027027027,0.037352094489419604,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.9077718115218115,0.8422014790764791,0.8674007942546778,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.0006137295863578483
Logistic Lasso50.0,20:20,20,0.922972972972973,0.039421492285986015,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.8993578643578644,0.8359893578643579,0.860808283351103,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.0008318760892654902
Logistic Lasso100.0,20:20,20,0.9189189189189187,0.03822198817224583,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.8923376623376622,0.8243840187590188,0.849802836052836,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.001167017774465563
Logistic Lasso500.0,20:20,20,0.9121621621621621,0.05119107276993464,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27432432432432435,0.2851351351351351,0.8972150072150071,0.8049720418470419,0.8350780338512538,True,False,681652,968.924661673961,0.0014214359551119355,0.00931014546906527,75663372,704437,0.0020302148310281493
