Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff
Logistic Lasso0.0,12:12,20,0.8378378378378377,0.045224866299139216,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8523556998556998,0.5607120657120658,0.6538992483264929,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.9920007173967157
Logistic Lasso1.0,12:12,20,0.8675675675675676,0.04264792929205271,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.879853896103896,0.6454600954600955,0.7257386619228725,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,5.3882059361486006e-05
Logistic Lasso1.0,12:12,20,0.9162162162162163,0.05330562952247573,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8787652625152627,0.8329406704406704,0.8442278980529034,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,8.16347986882772e-05
Logistic Lasso1.0,12:12,20,0.9270270270270272,0.045305553011460026,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8963000888000888,0.8565691253191254,0.8663728249360906,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.00013412535579939485
Logistic Lasso2.0,12:12,20,0.9324324324324325,0.043996812421891095,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.895921300921301,0.8740516428016427,0.8782403841503317,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.00016149156672330597
Logistic Lasso5.0,12:12,20,0.9418918918918919,0.04123282784430367,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8876307026307027,0.9105901043401043,0.8962463503950919,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.00026539040141747695
Logistic Lasso10.0,12:12,20,0.9351351351351352,0.040450350127285845,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8832950382950383,0.8945644633144634,0.8848636908476726,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.0003621771134986541
Logistic Lasso20.0,12:12,20,0.9378378378378377,0.04530555301146003,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8860583860583862,0.8981358918858919,0.888440808360914,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.0004530885938560537
Logistic Lasso50.0,12:12,20,0.9364864864864865,0.04296787323130986,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.88500444000444,0.9028395215895216,0.8886294227003608,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.0006409413976557826
Logistic Lasso100.0,12:12,20,0.9351351351351351,0.036661243152028476,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8937651237651238,0.8906600344100344,0.8852463999260337,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.0009411966610130446
Logistic Lasso500.0,12:12,20,0.9216216216216218,0.043495883620084,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.28783783783783784,0.8849736374736376,0.8455801143301145,0.8562060100800174,True,False,646783,933.3080948968567,0.001443000349262205,0.00947991899980434,71792913,680591,0.0018884231651110188
